"PERIODO","RUBRO","TIPO_PRESTACION","BARRIO","total","COMUNA"
201301,"CAFE / BAR","DENUNCIA","PARQUE AVELLANEDA",1,9
201301,"CAFE / BAR","DENUNCIA","PARQUE PATRICIOS",1,4
201301,"CAFE / BAR","DENUNCIA","PUERTO MADERO",1,1
201301,"CAFE / BAR","DENUNCIA","RECOLETA",2,2
201301,"CAFE / BAR","DENUNCIA","SAN NICOLAS",4,1
201301,"CAFE / BAR","DENUNCIA","SAN TELMO",2,1
201301,"CAFE / BAR","DENUNCIA","VILLA DEVOTO",1,11
201301,"CAFE / BAR","DENUNCIA","VILLA ORTUZAR",1,15
201301,"CAFE / BAR","DENUNCIA","VILLA SANTA RITA",1,11
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","BELGRANO",1,13
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","CABALLITO",2,6
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","FLORES",2,7
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","MATADEROS",1,9
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","NUEVA POMPEYA",1,4
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","PARQUE AVELLANEDA",1,9
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","PARQUE PATRICIOS",2,4
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","RECOLETA",2,2
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","SAN CRISTOBAL",1,3
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","VILLA CRESPO",1,15
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","VILLA DEL PARQUE",2,11
201301,"CARNICERIA / PESCADERIA / POLLERIA","DENUNCIA","VILLA DEVOTO",2,11
201301,"CASA DE COMIDAS","DENUNCIA","ALMAGRO",1,5
201301,"CASA DE COMIDAS","DENUNCIA","BALVANERA",12,3
201301,"CASA DE COMIDAS","DENUNCIA","BARRACAS",3,4
201301,"CASA DE COMIDAS","DENUNCIA","BELGRANO",7,13
201301,"CASA DE COMIDAS","DENUNCIA","BOCA",1,4
201301,"CASA DE COMIDAS","DENUNCIA","BOEDO",2,5
201301,"CASA DE COMIDAS","DENUNCIA","CABALLITO",6,6
201301,"CASA DE COMIDAS","DENUNCIA","COLEGIALES",1,13
201301,"CASA DE COMIDAS","DENUNCIA","CONSTITUCION",3,1
201301,"CASA DE COMIDAS","DENUNCIA","FLORES",1,7
201301,"CASA DE COMIDAS","DENUNCIA","LINIERS",1,9
201301,"CASA DE COMIDAS","DENUNCIA","MONSERRAT",1,1
201301,"CASA DE COMIDAS","DENUNCIA","MONTE CASTRO",1,10
201301,"CASA DE COMIDAS","DENUNCIA","NUEVA POMPEYA",3,4
201301,"CASA DE COMIDAS","DENUNCIA","PALERMO",8,14
201301,"CASA DE COMIDAS","DENUNCIA","PARQUE CHACABUCO",2,7
201301,"CASA DE COMIDAS","DENUNCIA","PARQUE PATRICIOS",3,4
201301,"CASA DE COMIDAS","DENUNCIA","PUERTO MADERO",1,1
201301,"CASA DE COMIDAS","DENUNCIA","RECOLETA",3,2
201301,"CASA DE COMIDAS","DENUNCIA","SAN CRISTOBAL",1,3
201301,"CASA DE COMIDAS","DENUNCIA","SAN NICOLAS",6,1
201301,"CASA DE COMIDAS","DENUNCIA","VELEZ SARSFIELD",1,10
201301,"CASA DE COMIDAS","DENUNCIA","VILLA CRESPO",5,15
201301,"CASA DE COMIDAS","DENUNCIA","VILLA DEL PARQUE",1,11
201301,"CASA DE COMIDAS","DENUNCIA","VILLA DEVOTO",2,11
201301,"CASA DE COMIDAS","DENUNCIA","VILLA GRAL. MITRE",1,11
201301,"CASA DE COMIDAS","DENUNCIA","VILLA LUGANO",1,8
201301,"CASA DE COMIDAS","DENUNCIA","VILLA LURO",1,10
201301,"CASA DE COMIDAS","DENUNCIA","VILLA ORTUZAR",1,15
201301,"CASA DE COMIDAS","DENUNCIA","VILLA PUEYRREDON",2,12
201301,"CASA DE COMIDAS","DENUNCIA","VILLA SANTA RITA",4,11
201301,"CASA DE COMIDAS","DENUNCIA","VILLA URQUIZA",1,12
201301,"CEMENTERIOS","QUEJA","CHACARITA",1,15
201301,"CEMENTERIOS","RECLAMO","CHACARITA",1,15
201301,"CEMENTERIOS","RECLAMO","FLORES",1,7
201301,"CENTRO DE EXPOSICIONES / MUSEO PRIVADO","DENUNCIA","PALERMO",1,14
201301,"CENTRO DE REPOSO / CONVALECENCIA / REHABILITACION","DENUNCIA","ALMAGRO",1,5
201301,"CENTRO DE REPOSO / CONVALECENCIA / REHABILITACION","DENUNCIA","VILLA SOLDATI",1,8
201301,"CIBER","DENUNCIA","BALVANERA",2,3
201301,"CIBER","DENUNCIA","NUEVA POMPEYA",2,4
201301,"CINE","DENUNCIA","RECOLETA",1,2
201301,"CINE","DENUNCIA","SAAVEDRA",1,12
201301,"CLUBES Y POLIDEPORTIVOS","DENUNCIA","CABALLITO",1,6
201301,"CLUBES Y POLIDEPORTIVOS","DENUNCIA","NUEVA POMPEYA",1,4
201301,"CLUBES Y POLIDEPORTIVOS","DENUNCIA","PARQUE CHAS",1,15
201301,"CLUBES Y POLIDEPORTIVOS","DENUNCIA","RECOLETA",2,2
201301,"COLECTIVO","RECLAMO","ALMAGRO",1,5
201301,"COLECTIVO","RECLAMO","BALVANERA",2,3
201301,"COLECTIVO","RECLAMO","BARRACAS",1,4
201301,"COLECTIVO","RECLAMO","BOCA",1,4
201301,"COLECTIVO","RECLAMO","CABALLITO",4,6
201301,"COLECTIVO","RECLAMO","CHACARITA",2,15
201301,"COLECTIVO","RECLAMO","COLEGIALES",2,13
201301,"COLECTIVO","RECLAMO","FLORES",1,7
201301,"COLECTIVO","RECLAMO","MONSERRAT",2,1
201301,"COLECTIVO","RECLAMO","NUEVA POMPEYA",3,4
201301,"COLECTIVO","RECLAMO","PALERMO",3,14
201301,"COLECTIVO","RECLAMO","RECOLETA",3,2
201301,"COLECTIVO","RECLAMO","RETIRO",1,1
201301,"COLECTIVO","RECLAMO","SAN NICOLAS",1,1
201301,"COLECTIVO","RECLAMO","VILLA LUGANO",3,8
201301,"COLECTIVO","RECLAMO","VILLA SOLDATI",1,8
201301,"COLECTIVO","RECLAMO","VILLA URQUIZA",2,12
201301,"COLECTIVO","SOLICITUD","CABALLITO",1,6
201301,"COLECTIVO","SOLICITUD","COLEGIALES",4,13
201301,"COLECTIVO","SOLICITUD","MONSERRAT",1,1
201301,"COLECTIVO","SOLICITUD","NUÑEZ",1,13
201301,"COLECTIVO","SOLICITUD","NUEVA POMPEYA",1,4
201301,"COLECTIVO","SOLICITUD","PALERMO",1,14
201301,"COLECTIVO","SOLICITUD","SAN CRISTOBAL",1,3
201301,"COLECTIVO","SOLICITUD","VELEZ SARSFIELD",1,10
201301,"COLECTIVO","SOLICITUD","VILLA URQUIZA",1,12
201301,"COLONIA DE VACACIONES","DENUNCIA","PALERMO",1,14
201301,"COLONIA DE VACACIONES","DENUNCIA","RECOLETA",1,2
201301,"COMPUTACION / TELEFONIA / ELECTRODOMESTICOS","DENUNCIA","ALMAGRO",1,5
201301,"COMPUTACION / TELEFONIA / ELECTRODOMESTICOS","DENUNCIA","CHACARITA",1,15
201301,"COMPUTACION / TELEFONIA / ELECTRODOMESTICOS","DENUNCIA","FLORESTA",1,10
201301,"COMPUTACION / TELEFONIA / ELECTRODOMESTICOS","DENUNCIA","VILLA CRESPO",1,15
201301,"CONCESIONARIO DE AUTOS / VENTA DE VEHICULOS","DENUNCIA","NUÑEZ",1,13
201301,"CONCESIONARIO DE AUTOS / VENTA DE VEHICULOS","DENUNCIA","VILLA PUEYRREDON",1,12
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","ALMAGRO",2,5
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","BELGRANO",1,13
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","CONSTITUCION",1,1
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","FLORESTA",1,10
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","RECOLETA",1,2
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","VILLA CRESPO",1,15
201301,"CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS","DENUNCIA","VILLA URQUIZA",1,12
201301,"DELIVERY DE BEBIDAS ALCHOLICAS","DENUNCIA","VELEZ SARSFIELD",1,10
201301,"DELIVERY DE BEBIDAS ALCHOLICAS","DENUNCIA","VILLA SOLDATI",1,8
201301,"DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL","DENUNCIA","BOCA",1,4
201301,"DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL","DENUNCIA","CONSTITUCION",1,1
201301,"DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL","DENUNCIA","PARQUE AVELLANEDA",1,9
201301,"DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL","DENUNCIA","VILLA ORTUZAR",1,15
201301,"DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL","DENUNCIA","VILLA URQUIZA",1,12
201301,"DEPOSITO","DENUNCIA","ALMAGRO",1,5
201301,"DEPOSITO","DENUNCIA","BARRACAS",1,4
201301,"DEPOSITO","DENUNCIA","LINIERS",3,9
201301,"DEPOSITO","DENUNCIA","NUEVA POMPEYA",1,4
201301,"DEPOSITO","DENUNCIA","PARQUE PATRICIOS",1,4
201301,"DEPOSITO","DENUNCIA","RECOLETA",1,2
201301,"DEPOSITO","DENUNCIA","VILLA GRAL. MITRE",4,11
201301,"DEPOSITO DE ACTIVIDAD GANADERA Y/O AGRICOLA","DENUNCIA","MATADEROS",1,9
201301,"DEPOSITO DE ALIMENTOS / BEBIDAS","DENUNCIA","BARRACAS",2,4
201301,"DEPOSITO DE ALIMENTOS / BEBIDAS","DENUNCIA","FLORES",1,7
201301,"DEPOSITO DE PAPEL / CARTON Y AFINES","DENUNCIA","NUEVA POMPEYA",1,4
201301,"DEPOSITO DE PRODUCTOS DE ELECTRICIDAD Y AFINES","DENUNCIA","VILLA CRESPO",1,15
201301,"DEPOSITO DE PRODUCTOS QUIMICOS / PETROLEO","DENUNCIA","BALVANERA",1,3
201301,"DEPOSITO DE PRODUCTOS QUIMICOS / PETROLEO","DENUNCIA","CHACARITA",1,15
201301,"DEPOSITO DE TEXTIL Y AFINES","DENUNCIA","ALMAGRO",1,5
201301,"DEPOSITO DE TEXTIL Y AFINES","DENUNCIA","VILLA DEVOTO",1,11
201301,"DEPOSITO DE TEXTIL Y AFINES","DENUNCIA","VILLA GRAL. MITRE",1,11
201301,"DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES","DENUNCIA","BOEDO",1,5
201301,"DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES","DENUNCIA","VILLA CRESPO",1,15
201301,"DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES","DENUNCIA","VILLA LUGANO",1,8
201301,"DEPOSITO DE VIDRIO / CRISTALES Y AFINES","DENUNCIA","BALVANERA",2,3
201301,"DESARROLLO URBANO","RECLAMO","ALMAGRO",6,5
201301,"DESARROLLO URBANO","RECLAMO","BALVANERA",4,3
201301,"DESARROLLO URBANO","RECLAMO","BARRACAS",4,4
201301,"DESARROLLO URBANO","RECLAMO","BELGRANO",11,13
201301,"DESARROLLO URBANO","RECLAMO","BOCA",1,4
201301,"DESARROLLO URBANO","RECLAMO","CABALLITO",11,6
201301,"DESARROLLO URBANO","RECLAMO","CHACARITA",3,15
201301,"DESARROLLO URBANO","RECLAMO","COGHLAN",1,12
201301,"DESARROLLO URBANO","RECLAMO","COLEGIALES",2,13
201301,"DESARROLLO URBANO","RECLAMO","CONSTITUCION",5,1
201301,"DESARROLLO URBANO","RECLAMO","FLORES",9,7
201301,"DESARROLLO URBANO","RECLAMO","FLORESTA",3,10
201301,"DESARROLLO URBANO","RECLAMO","LINIERS",2,9
201301,"DESARROLLO URBANO","RECLAMO","MATADEROS",4,9
201301,"DESARROLLO URBANO","RECLAMO","MONSERRAT",7,1
201301,"DESARROLLO URBANO","RECLAMO","MONTE CASTRO",6,10
201301,"DESARROLLO URBANO","RECLAMO","NUÑEZ",3,13
201301,"DESARROLLO URBANO","RECLAMO","NUEVA POMPEYA",10,4
201301,"DESARROLLO URBANO","RECLAMO","PALERMO",9,14
201301,"DESARROLLO URBANO","RECLAMO","PARQUE AVELLANEDA",5,9
201301,"DESARROLLO URBANO","RECLAMO","PARQUE CHACABUCO",2,7
201301,"DESARROLLO URBANO","RECLAMO","PARQUE PATRICIOS",4,4
201301,"DESARROLLO URBANO","RECLAMO","PATERNAL",1,15
201301,"DESARROLLO URBANO","RECLAMO","RECOLETA",6,2
201301,"DESARROLLO URBANO","RECLAMO","RETIRO",3,1
201301,"DESARROLLO URBANO","RECLAMO","SAAVEDRA",5,12
201301,"DESARROLLO URBANO","RECLAMO","SAN CRISTOBAL",5,3
201301,"DESARROLLO URBANO","RECLAMO","SAN NICOLAS",1,1
201301,"DESARROLLO URBANO","RECLAMO","VERSALLES",3,10
201301,"DESARROLLO URBANO","RECLAMO","VILLA CRESPO",2,15
201301,"DESARROLLO URBANO","RECLAMO","VILLA DEL PARQUE",9,11
201301,"DESARROLLO URBANO","RECLAMO","VILLA DEVOTO",10,11
201301,"DESARROLLO URBANO","RECLAMO","VILLA LUGANO",3,8
201301,"DESARROLLO URBANO","RECLAMO","VILLA LURO",2,10
201301,"DESARROLLO URBANO","RECLAMO","VILLA ORTUZAR",1,15
201301,"DESARROLLO URBANO","RECLAMO","VILLA REAL",3,10
201301,"DESARROLLO URBANO","RECLAMO","VILLA SANTA RITA",1,11
201301,"DESARROLLO URBANO","RECLAMO","VILLA SOLDATI",4,8
201301,"DESARROLLO URBANO","RECLAMO","VILLA URQUIZA",9,12
201301,"DESPENSA / ALMACEN / HELADERIA / ETC.","DENUNCIA","ALMAGRO",1,5
201301,"DESPENSA / ALMACEN / HELADERIA / ETC.","DENUNCIA","CABALLITO",1,6
201301,"DESPENSA / ALMACEN / HELADERIA / ETC.","DENUNCIA","MATADEROS",1,9
201301,"DESPENSA / ALMACEN / HELADERIA / ETC.","DENUNCIA","RECOLETA",1,2
201301,"DESPENSA / ALMACEN / HELADERIA / ETC.","DENUNCIA","VILLA DEL PARQUE",2,11
201301,"DISCOTECA","DENUNCIA","BELGRANO",1,13
201301,"DISCOTECA","DENUNCIA","COLEGIALES",1,13
201301,"DISCOTECA","DENUNCIA","FLORES",1,7
201301,"DISCOTECA","DENUNCIA","MONSERRAT",1,1
201301,"DISCOTECA","DENUNCIA","NUEVA POMPEYA",2,4
201301,"DISCOTECA","DENUNCIA","PALERMO",2,14
201301,"DISCOTECA","DENUNCIA","PATERNAL",1,15
201301,"DISCOTECA","DENUNCIA","RETIRO",1,1
201301,"DISCOTECA","DENUNCIA","SAN NICOLAS",1,1
201301,"DISCOTECA","DENUNCIA","SAN TELMO",2,1
201301,"DISCOTECA","DENUNCIA","VILLA SANTA RITA",1,11
201301,"DONACION","SOLICITUD","COLEGIALES",1,13
201301,"DONACION","SOLICITUD","NUÑEZ",1,13
201301,"DONACION","SOLICITUD","PALERMO",9,14
201301,"DONACION","SOLICITUD","SAN NICOLAS",1,1
201301,"DONACION","SOLICITUD","VILLA CRESPO",1,15
201301,"DONACION","SOLICITUD","VILLA DEVOTO",1,11
201301,"DONACION","SOLICITUD","VILLA LURO",1,10
201301,"DONACION","SOLICITUD","VILLA URQUIZA",2,12
201301,"EMPRESA DE SERVICIOS DE LIMPIEZA / DESINFECCION","DENUNCIA","BOEDO",1,5
201301,"EMPRESAS DE REMISES / TAXI / ALQUILER VEHICULOS","DENUNCIA","SAAVEDRA",1,12
201301,"EMPRESAS DE TRANSPORTE DE CARGA","DENUNCIA","CABALLITO",1,6
201301,"EMPRESAS DE TRANSPORTE DE CARGA","DENUNCIA","NUEVA POMPEYA",1,4
201301,"EMPRESAS DE TRANSPORTE DE CARGA","DENUNCIA","VILLA LUGANO",1,8
201301,"EMPRESAS DE TRANSPORTE DE CARGA","DENUNCIA","VILLA SOLDATI",1,8
201301,"ESPACIO PUBLICO","DENUNCIA","ALMAGRO",19,5
201301,"ESPACIO PUBLICO","DENUNCIA","BALVANERA",43,3
201301,"ESPACIO PUBLICO","DENUNCIA","BARRACAS",6,4
201301,"ESPACIO PUBLICO","DENUNCIA","BELGRANO",10,13
201301,"ESPACIO PUBLICO","DENUNCIA","BOCA",11,4
201301,"ESPACIO PUBLICO","DENUNCIA","BOEDO",10,5
201301,"ESPACIO PUBLICO","DENUNCIA","CABALLITO",30,6
201301,"ESPACIO PUBLICO","DENUNCIA","CHACARITA",5,15
201301,"ESPACIO PUBLICO","DENUNCIA","COLEGIALES",9,13
201301,"ESPACIO PUBLICO","DENUNCIA","CONSTITUCION",3,1
201301,"ESPACIO PUBLICO","DENUNCIA","FLORES",20,7
201301,"ESPACIO PUBLICO","DENUNCIA","FLORESTA",10,10
201301,"ESPACIO PUBLICO","DENUNCIA","LINIERS",12,9
201301,"ESPACIO PUBLICO","DENUNCIA","MATADEROS",5,9
201301,"ESPACIO PUBLICO","DENUNCIA","MONSERRAT",11,1
201301,"ESPACIO PUBLICO","DENUNCIA","MONTE CASTRO",4,10
201301,"ESPACIO PUBLICO","DENUNCIA","NUÑEZ",10,13
201301,"ESPACIO PUBLICO","DENUNCIA","NUEVA POMPEYA",7,4
201301,"ESPACIO PUBLICO","DENUNCIA","PALERMO",48,14
201301,"ESPACIO PUBLICO","DENUNCIA","PARQUE AVELLANEDA",6,9
201301,"ESPACIO PUBLICO","DENUNCIA","PARQUE CHACABUCO",6,7
201301,"ESPACIO PUBLICO","DENUNCIA","PARQUE CHAS",2,15
201301,"ESPACIO PUBLICO","DENUNCIA","PARQUE PATRICIOS",3,4
201301,"ESPACIO PUBLICO","DENUNCIA","PATERNAL",9,15
201301,"ESPACIO PUBLICO","DENUNCIA","PUERTO MADERO",5,1
201301,"ESPACIO PUBLICO","DENUNCIA","RECOLETA",26,2
201301,"ESPACIO PUBLICO","DENUNCIA","RETIRO",11,1
201301,"ESPACIO PUBLICO","DENUNCIA","SAAVEDRA",11,12
201301,"ESPACIO PUBLICO","DENUNCIA","SAN CRISTOBAL",4,3
201301,"ESPACIO PUBLICO","DENUNCIA","SAN NICOLAS",12,1
201301,"ESPACIO PUBLICO","DENUNCIA","SAN TELMO",3,1
201301,"ESPACIO PUBLICO","DENUNCIA","VELEZ SARSFIELD",4,10
201301,"ESPACIO PUBLICO","DENUNCIA","VERSALLES",1,10
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA CRESPO",11,15
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA DEL PARQUE",7,11
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA DEVOTO",12,11
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA GRAL. MITRE",1,11
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA LUGANO",3,8
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA LURO",5,10
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA ORTUZAR",4,15
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA PUEYRREDON",2,12
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA REAL",2,10
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA RIACHUELO",3,8
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA SANTA RITA",1,11
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA SOLDATI",3,8
201301,"ESPACIO PUBLICO","DENUNCIA","VILLA URQUIZA",10,12
201301,"ESPACIO PUBLICO","RECLAMO","AGRONOMIA",1,15
201301,"ESPACIO PUBLICO","RECLAMO","ALMAGRO",1,5
201301,"ESPACIO PUBLICO","RECLAMO","BALVANERA",3,3
201301,"ESPACIO PUBLICO","RECLAMO","BARRACAS",2,4
201301,"ESPACIO PUBLICO","RECLAMO","BELGRANO",7,13
201301,"ESPACIO PUBLICO","RECLAMO","BOEDO",3,5
201301,"ESPACIO PUBLICO","RECLAMO","CABALLITO",6,6
201301,"ESPACIO PUBLICO","RECLAMO","CHACARITA",1,15
201301,"ESPACIO PUBLICO","RECLAMO","COLEGIALES",2,13
201301,"ESPACIO PUBLICO","RECLAMO","CONSTITUCION",1,1
201301,"ESPACIO PUBLICO","RECLAMO","FLORES",3,7
201301,"ESPACIO PUBLICO","RECLAMO","MATADEROS",1,9
201301,"ESPACIO PUBLICO","RECLAMO","MONSERRAT",2,1
201301,"ESPACIO PUBLICO","RECLAMO","MONTE CASTRO",2,10
201301,"ESPACIO PUBLICO","RECLAMO","NUÑEZ",1,13
201301,"ESPACIO PUBLICO","RECLAMO","PALERMO",15,14
201301,"ESPACIO PUBLICO","RECLAMO","PARQUE AVELLANEDA",1,9
201301,"ESPACIO PUBLICO","RECLAMO","PARQUE CHACABUCO",4,7
201301,"ESPACIO PUBLICO","RECLAMO","PARQUE PATRICIOS",4,4
201301,"ESPACIO PUBLICO","RECLAMO","RECOLETA",3,2
201301,"ESPACIO PUBLICO","RECLAMO","RETIRO",1,1
201301,"ESPACIO PUBLICO","RECLAMO","SAAVEDRA",2,12
201301,"ESPACIO PUBLICO","RECLAMO","SAN NICOLAS",1,1
201301,"ESPACIO PUBLICO","RECLAMO","SAN TELMO",1,1
201301,"ESPACIO PUBLICO","RECLAMO","VELEZ SARSFIELD",1,10
201301,"ESPACIO PUBLICO","RECLAMO","VILLA CRESPO",2,15
201301,"ESPACIO PUBLICO","RECLAMO","VILLA DEL PARQUE",4,11
201301,"ESPACIO PUBLICO","RECLAMO","VILLA DEVOTO",2,11
201301,"ESPACIO PUBLICO","RECLAMO","VILLA LUGANO",2,8
201301,"ESPACIO PUBLICO","RECLAMO","VILLA LURO",3,10
201301,"ESPACIO PUBLICO","RECLAMO","VILLA ORTUZAR",2,15
201301,"ESPACIO PUBLICO","RECLAMO","VILLA PUEYRREDON",1,12
201301,"ESPACIO PUBLICO","RECLAMO","VILLA REAL",1,10
201301,"ESPACIO PUBLICO","RECLAMO","VILLA RIACHUELO",1,8
201301,"ESPACIO PUBLICO","RECLAMO","VILLA SANTA RITA",1,11
201301,"ESPACIO PUBLICO","RECLAMO","VILLA URQUIZA",4,12
201301,"ESTABLECIMIENTOS EDUCATIVOS","DENUNCIA","BALVANERA",2,3
201301,"ESTABLECIMIENTOS EDUCATIVOS","DENUNCIA","CONSTITUCION",1,1
201301,"ESTABLECIMIENTOS EDUCATIVOS","DENUNCIA","LINIERS",1,9
201301,"ESTABLECIMIENTOS EDUCATIVOS","DENUNCIA","VILLA SOLDATI",1,8
201301,"ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS","DENUNCIA","VILLA ORTUZAR",1,15
201301,"ESTABLECIMIENTOS EDUCATIVOS TERCIARIOS, UNIVERSITARIOS Y POSGRADO","DENUNCIA","CABALLITO",1,6
201301,"ESTUDIO DE GRABACION DE SONIDOS","DENUNCIA","SAN NICOLAS",1,1
201301,"EVENTOS","DENUNCIA","BARRACAS",1,4
201301,"EVENTOS","DENUNCIA","BOEDO",1,5
201301,"EVENTOS","DENUNCIA","CHACARITA",1,15
201301,"EVENTOS","DENUNCIA","FLORES",1,7
201301,"EVENTOS","DENUNCIA","MATADEROS",1,9
201301,"EVENTOS","DENUNCIA","MONSERRAT",1,1
